Date,Last Price
09/02/2009,1591.56
06/02/2009,1591.71
05/02/2009,1546.24
04/02/2009,1515.05
03/02/2009,1516.3
02/02/2009,1494.43
30/01/2009,1476.42
29/01/2009,1507.84
28/01/2009,1558.34
27/01/2009,1504.9
26/01/2009,1489.46
23/01/2009,1477.29
22/01/2009,1465.49
21/01/2009,1507.07
20/01/2009,1440.86
16/01/2009,1529.33
15/01/2009,1511.84
14/01/2009,1489.64
13/01/2009,1546.46
12/01/2009,1538.79
09/01/2009,1571.59
08/01/2009,1617.01
07/01/2009,1599.06
06/01/2009,1652.38
05/01/2009,1628.03
02/01/2009,1632.21
31/12/2008,1577.03
30/12/2008,1550.7
29/12/2008,1510.32
26/12/2008,1530.24
24/12/2008,1524.9
23/12/2008,1521.54
22/12/2008,1532.35
19/12/2008,1564.32
18/12/2008,1552.37
17/12/2008,1579.31
16/12/2008,1589.89
15/12/2008,1508.34
12/12/2008,1540.72
11/12/2008,1507.88
10/12/2008,1565.48
09/12/2008,1547.34
08/12/2008,1571.74
05/12/2008,1509.31
04/12/2008,1445.56
03/12/2008,1492.38
02/12/2008,1449.8
01/12/2008,1398.07
28/11/2008,1535.57
26/11/2008,1532.1
25/11/2008,1464.73
24/11/2008,1472.02
21/11/2008,1384.35
20/11/2008,1316.12
19/11/2008,1386.42
18/11/2008,1483.27
17/11/2008,1482.05
14/11/2008,1516.85
13/11/2008,1596.7
12/11/2008,1499.21
11/11/2008,1580.9
10/11/2008,1616.74
07/11/2008,1647.4
06/11/2008,1608.7
05/11/2008,1681.64
04/11/2008,1780.12
03/11/2008,1726.33
31/10/2008,1720.95
30/10/2008,1698.52
29/10/2008,1657.21
28/10/2008,1649.47
27/10/2008,1505.9
24/10/2008,1552.03
23/10/2008,1603.91
22/10/2008,1615.75
21/10/2008,1696.68
20/10/2008,1770.03
17/10/2008,1711.29
16/10/2008,1717.71
15/10/2008,1628.33
14/10/2008,1779.01
13/10/2008,1844.25
10/10/2008,1649.51
09/10/2008,1645.12
08/10/2008,1740.33
07/10/2008,1754.88
06/10/2008,1862.96
03/10/2008,1947.39
02/10/2008,1976.72
01/10/2008,2069.4
30/09/2008,2091.88
29/09/2008,1983.73
26/09/2008,2183.34
25/09/2008,2186.57
24/09/2008,2155.68
23/09/2008,2153.33
22/09/2008,2178.98
19/09/2008,2273.9
18/09/2008,2199.1
17/09/2008,2098.85
16/09/2008,2207.9
15/09/2008,2179.91
12/09/2008,2261.27
11/09/2008,2258.22
10/09/2008,2228.7
09/09/2008,2209.81
08/09/2008,2269.76
05/09/2008,2255.88
04/09/2008,2259.04
03/09/2008,2333.73
02/09/2008,2349.24
29/08/2008,2367.52
28/08/2008,2411.64
27/08/2008,2382.46
26/08/2008,2361.97
25/08/2008,2365.59
22/08/2008,2414.71
21/08/2008,2380.38
20/08/2008,2389.08
19/08/2008,2384.36
18/08/2008,2416.98
15/08/2008,2452.52
14/08/2008,2453.67
13/08/2008,2428.62
12/08/2008,2430.61
11/08/2008,2439.95
08/08/2008,2414.1
07/08/2008,2355.73
06/08/2008,2378.37
05/08/2008,2349.83
04/08/2008,2285.56
01/08/2008,2310.96
31/07/2008,2325.55
30/07/2008,2329.72
29/07/2008,2319.62
28/07/2008,2264.22
25/07/2008,2310.53
24/07/2008,2280.11
23/07/2008,2325.88
22/07/2008,2303.96
21/07/2008,2279.53
18/07/2008,2282.78
17/07/2008,2312.3
16/07/2008,2284.85
15/07/2008,2215.71
14/07/2008,2212.87
11/07/2008,2239.08
10/07/2008,2257.85
09/07/2008,2234.89
08/07/2008,2294.44
07/07/2008,2243.32
03/07/2008,2245.38
02/07/2008,2251.46
01/07/2008,2304.97
30/06/2008,2292.98
27/06/2008,2315.63
26/06/2008,2321.37
25/06/2008,2401.26
24/06/2008,2368.28
23/06/2008,2385.74
20/06/2008,2406.09
19/06/2008,2462.06
18/06/2008,2429.71
17/06/2008,2457.73
16/06/2008,2474.78
13/06/2008,2454.5
12/06/2008,2404.35
11/06/2008,2394.01
10/06/2008,2448.94
09/06/2008,2459.46
06/06/2008,2474.56
05/06/2008,2549.94
04/06/2008,2503.14
03/06/2008,2480.48
02/06/2008,2491.53
30/05/2008,2522.66
29/05/2008,2508.32
28/05/2008,2486.7
27/05/2008,2481.24
23/05/2008,2444.67
22/05/2008,2464.58
21/05/2008,2448.27
20/05/2008,2492.26
19/05/2008,2516.09
16/05/2008,2528.85
15/05/2008,2533.73
14/05/2008,2496.7
13/05/2008,2495.12
12/05/2008,2488.49
09/05/2008,2445.52
08/05/2008,2451.24
07/05/2008,2438.49
06/05/2008,2483.31
05/05/2008,2464.12
02/05/2008,2476.99
01/05/2008,2480.71
30/04/2008,2412.8
29/04/2008,2426.1
28/04/2008,2424.4
25/04/2008,2422.93
24/04/2008,2428.92
23/04/2008,2405.21
22/04/2008,2376.94
21/04/2008,2408.04
18/04/2008,2402.97
17/04/2008,2341.83
16/04/2008,2350.11
15/04/2008,2286.04
14/04/2008,2275.82
11/04/2008,2290.24
10/04/2008,2351.7
09/04/2008,2322.12
08/04/2008,2348.76
07/04/2008,2364.83
04/04/2008,2370.98
03/04/2008,2363.3
02/04/2008,2361.4
01/04/2008,2362.75
31/03/2008,2279.1
28/03/2008,2261.18
27/03/2008,2280.83
26/03/2008,2324.36
25/03/2008,2341.05
24/03/2008,2326.75
20/03/2008,2258.11
19/03/2008,2209.96
18/03/2008,2268.26
17/03/2008,2177.01
14/03/2008,2212.49
13/03/2008,2263.61
12/03/2008,2243.87
11/03/2008,2255.76
10/03/2008,2169.34
07/03/2008,2212.49
06/03/2008,2220.5
05/03/2008,2272.81
04/03/2008,2260.28
03/03/2008,2258.6
29/02/2008,2271.48
28/02/2008,2331.57
27/02/2008,2353.78
26/02/2008,2344.99
25/02/2008,2327.48
22/02/2008,2303.35
21/02/2008,2299.78
20/02/2008,2327.1
19/02/2008,2306.2
15/02/2008,2321.8
14/02/2008,2332.54
13/02/2008,2373.93
12/02/2008,2320.04
11/02/2008,2320.06
08/02/2008,2304.85
07/02/2008,2293.03
06/02/2008,2278.75
05/02/2008,2309.57
04/02/2008,2382.85
01/02/2008,2413.36
31/01/2008,2389.86
30/01/2008,2349
29/01/2008,2358.06
28/01/2008,2349.91
25/01/2008,2326.2
24/01/2008,2360.92
23/01/2008,2316.41
22/01/2008,2292.27
18/01/2008,2340.02
17/01/2008,2346.9
16/01/2008,2394.59
15/01/2008,2417.59
14/01/2008,2478.3
11/01/2008,2439.94
10/01/2008,2488.52
09/01/2008,2474.55
08/01/2008,2440.51
07/01/2008,2499.46
04/01/2008,2504.65
03/01/2008,2602.68
02/01/2008,2609.63
31/12/2007,2652.28
28/12/2007,2674.46
27/12/2007,2676.79
26/12/2007,2724.41
24/12/2007,2713.5
21/12/2007,2691.99
20/12/2007,2640.86
19/12/2007,2601.01
18/12/2007,2596.03
17/12/2007,2574.46
14/12/2007,2635.74
13/12/2007,2668.49
12/12/2007,2671.14
11/12/2007,2652.35
10/12/2007,2718.95
07/12/2007,2706.16
06/12/2007,2709.03
05/12/2007,2666.36
04/12/2007,2619.83
03/12/2007,2637.13
30/11/2007,2660.96
29/11/2007,2668.13
28/11/2007,2662.91
27/11/2007,2580.8
26/11/2007,2540.99
23/11/2007,2596.6
21/11/2007,2562.15
20/11/2007,2596.81
19/11/2007,2593.38
16/11/2007,2637.24
15/11/2007,2618.51
14/11/2007,2644.32
13/11/2007,2673.65
12/11/2007,2584.13
09/11/2007,2627.94
08/11/2007,2696
07/11/2007,2748.76
06/11/2007,2825.18
05/11/2007,2795.18
02/11/2007,2810.38
01/11/2007,2794.83
31/10/2007,2859.12
30/10/2007,2816.71
29/10/2007,2817.44
26/10/2007,2804.19
25/10/2007,2750.86
24/10/2007,2774.76
23/10/2007,2799.26
22/10/2007,2753.93
19/10/2007,2725.16
18/10/2007,2799.31
17/10/2007,2792.67
16/10/2007,2763.91
15/10/2007,2780.05
12/10/2007,2805.68
11/10/2007,2772.2
10/10/2007,2811.61
09/10/2007,2803.91
08/10/2007,2787.37
05/10/2007,2780.32
04/10/2007,2733.57
03/10/2007,2729.43
02/10/2007,2747.11
01/10/2007,2740.99
28/09/2007,2701.5
27/09/2007,2709.59
26/09/2007,2699.03
25/09/2007,2683.45
24/09/2007,2667.95
21/09/2007,2671.22
20/09/2007,2654.29
19/09/2007,2666.48
18/09/2007,2651.66
17/09/2007,2581.66
14/09/2007,2602.18
13/09/2007,2601.06
12/09/2007,2592.07
11/09/2007,2597.47
10/09/2007,2559.11
07/09/2007,2565.7
06/09/2007,2614.32
05/09/2007,2605.95
04/09/2007,2630.24
31/08/2007,2596.36
30/08/2007,2565.3
29/08/2007,2563.16
28/08/2007,2500.64
27/08/2007,2561.25
24/08/2007,2576.69
23/08/2007,2541.7
22/08/2007,2552.8
21/08/2007,2521.3
20/08/2007,2508.59
17/08/2007,2505.03
16/08/2007,2451.07
15/08/2007,2458.83
14/08/2007,2499.12
13/08/2007,2542.24
10/08/2007,2544.89
09/08/2007,2556.49
08/08/2007,2612.98
07/08/2007,2561.6
06/08/2007,2547.33
03/08/2007,2511.25
02/08/2007,2575.98
01/08/2007,2553.16
31/07/2007,2545.57
30/07/2007,2583.28
27/07/2007,2562.24
26/07/2007,2599.34
25/07/2007,2648.17
24/07/2007,2639.86
23/07/2007,2690.58
20/07/2007,2687.6
19/07/2007,2720.04
18/07/2007,2699.49
17/07/2007,2712.29
16/07/2007,2697.33
13/07/2007,2707
12/07/2007,2701.73
11/07/2007,2651.79
10/07/2007,2639.16
09/07/2007,2670.02
06/07/2007,2666.51
05/07/2007,2656.65
03/07/2007,2644.95
02/07/2007,2632.3
29/06/2007,2603.23
28/06/2007,2608.37
27/06/2007,2605.35
26/06/2007,2574.16
25/06/2007,2577.08
22/06/2007,2588.96
21/06/2007,2616.96
20/06/2007,2599.96
19/06/2007,2626.76
18/06/2007,2626.6
15/06/2007,2626.71
14/06/2007,2599.41
13/06/2007,2582.31
12/06/2007,2549.77
11/06/2007,2572.15
08/06/2007,2573.54
07/06/2007,2541.38
06/06/2007,2587.18
05/06/2007,2611.23
04/06/2007,2618.29
01/06/2007,2613.92
31/05/2007,2604.52
30/05/2007,2592.59
29/05/2007,2572.06
25/05/2007,2557.19
24/05/2007,2537.92
23/05/2007,2577.05
22/05/2007,2588.02
21/05/2007,2578.79
18/05/2007,2558.45
17/05/2007,2539.38
16/05/2007,2547.42
15/05/2007,2525.29
14/05/2007,2546.44
11/05/2007,2562.22
10/05/2007,2533.74
09/05/2007,2576.34
08/05/2007,2571.75
07/05/2007,2570.95
04/05/2007,2572.15
03/05/2007,2565.46
02/05/2007,2557.84
01/05/2007,2531.53
30/04/2007,2525.09
27/04/2007,2557.21
26/04/2007,2554.46
25/04/2007,2547.89
24/04/2007,2524.54
23/04/2007,2523.67
20/04/2007,2526.39
19/04/2007,2505.35
18/04/2007,2510.5
17/04/2007,2516.95
16/04/2007,2518.33
13/04/2007,2491.94
12/04/2007,2480.32
11/04/2007,2459.31
10/04/2007,2477.61
09/04/2007,2469.18
05/04/2007,2471.34
04/04/2007,2458.69
03/04/2007,2450.33
02/04/2007,2422.26
30/03/2007,2421.64
29/03/2007,2417.88
28/03/2007,2417.1
27/03/2007,2437.43
26/03/2007,2455.63
23/03/2007,2448.93
22/03/2007,2451.74
21/03/2007,2455.92
20/03/2007,2408.21
19/03/2007,2394.41
16/03/2007,2372.66
15/03/2007,2378.7
14/03/2007,2371.74
13/03/2007,2350.57
12/03/2007,2402.29
09/03/2007,2387.55
08/03/2007,2387.73
07/03/2007,2374.64
06/03/2007,2385.14
05/03/2007,2340.68
02/03/2007,2368
01/03/2007,2404.21
28/02/2007,2416.15
27/02/2007,2407.86
26/02/2007,2504.52
23/02/2007,2515.1
22/02/2007,2524.94
21/02/2007,2518.42
20/02/2007,2513.04
16/02/2007,2496.31
15/02/2007,2497.1
14/02/2007,2488.38
13/02/2007,2459.88
12/02/2007,2450.38
09/02/2007,2459.82
08/02/2007,2488.67
07/02/2007,2490.5
06/02/2007,2471.49
05/02/2007,2470.6
02/02/2007,2475.88
01/02/2007,2468.38
31/01/2007,2463.93
30/01/2007,2448.64
29/01/2007,2441.09
26/01/2007,2435.49
25/01/2007,2434.24
24/01/2007,2466.28
23/01/2007,2431.41
22/01/2007,2431.07
19/01/2007,2451.31
18/01/2007,2443.21
17/01/2007,2479.42
16/01/2007,2497.78
12/01/2007,2502.82
11/01/2007,2484.85
10/01/2007,2459.33
09/01/2007,2443.83
08/01/2007,2438.2
05/01/2007,2434.25
04/01/2007,2453.43
03/01/2007,2423.16
29/12/2006,2415.29
28/12/2006,2425.57
27/12/2006,2431.22
26/12/2006,2413.51
22/12/2006,2401.18
21/12/2006,2415.85
20/12/2006,2427.61
19/12/2006,2429.55
18/12/2006,2435.57
15/12/2006,2457.2
14/12/2006,2453.85
13/12/2006,2432.41
12/12/2006,2431.6
11/12/2006,2442.86
08/12/2006,2437.36
07/12/2006,2427.69
06/12/2006,2445.86
05/12/2006,2452.38
04/12/2006,2448.39
01/12/2006,2413.21
30/11/2006,2431.77
29/11/2006,2432.23
28/11/2006,2412.61
27/11/2006,2405.92
24/11/2006,2460.26
22/11/2006,2465.98
21/11/2006,2454.84
20/11/2006,2452.72
17/11/2006,2445.86
16/11/2006,2449.06
15/11/2006,2442.75
14/11/2006,2430.66
13/11/2006,2406.38
10/11/2006,2389.72
09/11/2006,2376.01
08/11/2006,2384.94
07/11/2006,2375.88
06/11/2006,2365.95
03/11/2006,2330.79
02/11/2006,2334.02
01/11/2006,2334.35
31/10/2006,2366.71
30/10/2006,2363.77
27/10/2006,2350.62
26/10/2006,2379.1
25/10/2006,2356.59
24/10/2006,2344.84
23/10/2006,2355.56
20/10/2006,2342.3
19/10/2006,2340.94
18/10/2006,2337.15
17/10/2006,2344.95
16/10/2006,2363.84
13/10/2006,2357.29
12/10/2006,2346.18
11/10/2006,2308.27
10/10/2006,2315.43
09/10/2006,2311.77
06/10/2006,2299.99
05/10/2006,2306.34
04/10/2006,2290.95
03/10/2006,2243.65
02/10/2006,2237.6
29/09/2006,2258.43
28/09/2006,2270.02
27/09/2006,2263.39
26/09/2006,2261.34
25/09/2006,2249.07
22/09/2006,2218.93
21/09/2006,2237.75
20/09/2006,2252.89
19/09/2006,2222.37
18/09/2006,2235.75
15/09/2006,2235.59
14/09/2006,2228.73
13/09/2006,2227.67
12/09/2006,2215.82
11/09/2006,2173.25
08/09/2006,2165.79
07/09/2006,2155.29
06/09/2006,2167.84
05/09/2006,2205.7
01/09/2006,2193.16
31/08/2006,2183.75
30/08/2006,2185.73
29/08/2006,2172.3
28/08/2006,2160.7
25/08/2006,2140.29
24/08/2006,2137.11
23/08/2006,2134.66
22/08/2006,2150.02
21/08/2006,2147.75
18/08/2006,2163.95
17/08/2006,2157.61
16/08/2006,2149.54
15/08/2006,2115.01
14/08/2006,2069.04
11/08/2006,2057.71
10/08/2006,2071.74
09/08/2006,2060.28
08/08/2006,2060.85
07/08/2006,2072.5
04/08/2006,2085.05
03/08/2006,2092.34
02/08/2006,2078.81
01/08/2006,2061.99
31/07/2006,2091.47
28/07/2006,2094.14
27/07/2006,2054.47
26/07/2006,2070.46
25/07/2006,2073.9
24/07/2006,2061.84
21/07/2006,2020.39
20/07/2006,2039.42
19/07/2006,2080.71
18/07/2006,2043.22
17/07/2006,2037.72
14/07/2006,2037.35
13/07/2006,2054.11
12/07/2006,2090.24
11/07/2006,2128.86
10/07/2006,2116.93
07/07/2006,2130.06
06/07/2006,2155.09
05/07/2006,2153.34
03/07/2006,2190.43
30/06/2006,2172.09
29/06/2006,2174.38
28/06/2006,2111.84
27/06/2006,2100.25
26/06/2006,2133.67
23/06/2006,2121.47
22/06/2006,2122.98
21/06/2006,2141.2
20/06/2006,2107.06
19/06/2006,2110.42
16/06/2006,2129.95
15/06/2006,2144.15
14/06/2006,2086
13/06/2006,2072.47
12/06/2006,2091.32
09/06/2006,2135.06
08/06/2006,2145.32
07/06/2006,2151.8
06/06/2006,2162.78
05/06/2006,2169.62
02/06/2006,2219.41
01/06/2006,2219.86
31/05/2006,2178.88
30/05/2006,2164.74
26/05/2006,2210.37
25/05/2006,2198.24
24/05/2006,2169.17
23/05/2006,2158.76
22/05/2006,2172.86
19/05/2006,2193.88
18/05/2006,2180.32
17/05/2006,2195.8
16/05/2006,2229.13
15/05/2006,2238.52
12/05/2006,2243.78
11/05/2006,2272.7
10/05/2006,2320.74
09/05/2006,2338.25
08/05/2006,2344.99
05/05/2006,2342.57
04/05/2006,2323.9
03/05/2006,2303.97
02/05/2006,2309.84
01/05/2006,2304.79
28/04/2006,2322.57
27/04/2006,2344.95
26/04/2006,2333.63
25/04/2006,2330.3
24/04/2006,2333.38
21/04/2006,2342.86
20/04/2006,2362.55
19/04/2006,2370.88
18/04/2006,2356.14
17/04/2006,2311.16
13/04/2006,2326.11
12/04/2006,2314.68
11/04/2006,2310.35
10/04/2006,2333.27
07/04/2006,2339.02
06/04/2006,2361.17
05/04/2006,2359.75
04/04/2006,2345.36
03/04/2006,2336.74
31/03/2006,2339.79
30/03/2006,2340.82
29/03/2006,2337.78
28/03/2006,2304.46
27/03/2006,2315.58
24/03/2006,2312.82
23/03/2006,2300.15
22/03/2006,2303.35
21/03/2006,2294.23
20/03/2006,2314.11
17/03/2006,2306.48
16/03/2006,2299.56
15/03/2006,2311.84
14/03/2006,2295.9
13/03/2006,2267.03
10/03/2006,2262.04
09/03/2006,2249.72
08/03/2006,2267.46
07/03/2006,2268.38
06/03/2006,2286.03
03/03/2006,2302.6
02/03/2006,2311.11
01/03/2006,2314.64
28/02/2006,2281.39
27/02/2006,2307.18
24/02/2006,2287.04
23/02/2006,2279.32
22/02/2006,2283.17
21/02/2006,2262.96
17/02/2006,2282.36
16/02/2006,2294.63
15/02/2006,2276.43
14/02/2006,2262.17
13/02/2006,2239.81
10/02/2006,2261.88
09/02/2006,2255.87
08/02/2006,2266.98
07/02/2006,2244.96
06/02/2006,2258.8
03/02/2006,2262.58
02/02/2006,2281.57
01/02/2006,2310.56
31/01/2006,2305.82
30/01/2006,2306.78
27/01/2006,2304.23
26/01/2006,2283
25/01/2006,2260.65
24/01/2006,2265.25
23/01/2006,2248.47
20/01/2006,2247.7
19/01/2006,2301.81
18/01/2006,2279.64
17/01/2006,2302.69
13/01/2006,2317.04
12/01/2006,2316.69
11/01/2006,2331.36
10/01/2006,2320.32
09/01/2006,2318.69
06/01/2006,2305.62
05/01/2006,2276.87
04/01/2006,2263.46
03/01/2006,2243.74
30/12/2005,2205.32
29/12/2005,2218.16
28/12/2005,2228.94
27/12/2005,2226.89
23/12/2005,2249.42
22/12/2005,2246.49
21/12/2005,2231.66
20/12/2005,2222.42
19/12/2005,2222.74
16/12/2005,2252.48
15/12/2005,2260.63
14/12/2005,2262.59
13/12/2005,2265
12/12/2005,2260.95
09/12/2005,2256.73
08/12/2005,2246.46
07/12/2005,2252.01
06/12/2005,2260.76
05/12/2005,2257.64
02/12/2005,2273.37
01/12/2005,2267.17
30/11/2005,2232.82
29/11/2005,2232.71
28/11/2005,2239.37
25/11/2005,2263.01
23/11/2005,2259.98
22/11/2005,2253.56
21/11/2005,2241.67
18/11/2005,2227.07
17/11/2005,2220.46
16/11/2005,2187.93
15/11/2005,2186.74
14/11/2005,2200.95
11/11/2005,2202.47
10/11/2005,2196.68
09/11/2005,2175.81
08/11/2005,2172.07
07/11/2005,2178.24
04/11/2005,2169.43
03/11/2005,2160.22
02/11/2005,2144.31
01/11/2005,2114.05
31/10/2005,2120.3
28/10/2005,2089.88
27/10/2005,2063.81
26/10/2005,2100.05
25/10/2005,2109.45
24/10/2005,2115.83
21/10/2005,2082.21
20/10/2005,2068.11
19/10/2005,2091.24
18/10/2005,2056
17/10/2005,2070.3
14/10/2005,2064.83
13/10/2005,2047.22
12/10/2005,2037.47
11/10/2005,2061.09
10/10/2005,2078.92
07/10/2005,2090.35
06/10/2005,2084.08
05/10/2005,2103.02
04/10/2005,2139.36
03/10/2005,2155.43
30/09/2005,2151.69
29/09/2005,2141.22
28/09/2005,2115.4
27/09/2005,2116.42
26/09/2005,2121.46
23/09/2005,2116.84
22/09/2005,2110.78
21/09/2005,2106.64
20/09/2005,2131.33
19/09/2005,2145.26
16/09/2005,2160.35
15/09/2005,2146.15
14/09/2005,2149.33
13/09/2005,2171.75
12/09/2005,2182.83
09/09/2005,2175.51
08/09/2005,2166.03
07/09/2005,2172.03
06/09/2005,2166.86
02/09/2005,2141.07
01/09/2005,2147.9
31/08/2005,2152.09
30/08/2005,2129.76
29/08/2005,2137.65
26/08/2005,2120.77
25/08/2005,2134.37
24/08/2005,2128.91
23/08/2005,2137.25
22/08/2005,2141.41
19/08/2005,2135.56
18/08/2005,2136.08
17/08/2005,2145.15
16/08/2005,2137.06
15/08/2005,2167.04
12/08/2005,2156.9
11/08/2005,2174.55
10/08/2005,2157.81
09/08/2005,2174.19
08/08/2005,2164.39
05/08/2005,2177.91
04/08/2005,2191.32
03/08/2005,2216.81
02/08/2005,2218.15
01/08/2005,2195.38
29/07/2005,2184.83
28/07/2005,2198.44
27/07/2005,2186.22
26/07/2005,2175.99
25/07/2005,2166.74
22/07/2005,2179.74
21/07/2005,2178.6
20/07/2005,2188.57
19/07/2005,2173.18
18/07/2005,2144.87
15/07/2005,2156.78
14/07/2005,2152.82
13/07/2005,2144.11
12/07/2005,2143.15
11/07/2005,2135.43
08/07/2005,2112.88
07/07/2005,2075.66
06/07/2005,2068.65
05/07/2005,2078.75
01/07/2005,2057.37
30/06/2005,2056.96
29/06/2005,2068.89
28/06/2005,2069.89
27/06/2005,2045.2
24/06/2005,2053.27
23/06/2005,2070.66
22/06/2005,2092.03
21/06/2005,2091.07
20/06/2005,2088.13
17/06/2005,2090.11
16/06/2005,2089.15
15/06/2005,2074.92
14/06/2005,2069.04
13/06/2005,2068.96
10/06/2005,2063
09/06/2005,2076.91
08/06/2005,2060.18
07/06/2005,2067.16
06/06/2005,2075.76
03/06/2005,2071.43
02/06/2005,2097.8
01/06/2005,2087.86
31/05/2005,2068.22
27/05/2005,2075.73
26/05/2005,2071.24
25/05/2005,2050.12
24/05/2005,2061.62
23/05/2005,2056.65
20/05/2005,2046.42
19/05/2005,2042.58
18/05/2005,2030.65
17/05/2005,2004.15
16/05/2005,1994.43
13/05/2005,1976.78
12/05/2005,1963.88
11/05/2005,1971.55
10/05/2005,1962.77
09/05/2005,1979.67
06/05/2005,1967.35
05/05/2005,1961.8
04/05/2005,1962.23
03/05/2005,1933.07
02/05/2005,1928.65
29/04/2005,1921.65
28/04/2005,1904.18
27/04/2005,1930.43
26/04/2005,1927.44
25/04/2005,1950.78
22/04/2005,1932.19
21/04/2005,1962.41
20/04/2005,1913.76
19/04/2005,1932.36
18/04/2005,1912.92
15/04/2005,1908.15
14/04/2005,1946.71
13/04/2005,1974.37
12/04/2005,2005.4
11/04/2005,1992.12
08/04/2005,1999.35
07/04/2005,2018.79
06/04/2005,1999.14
05/04/2005,1999.32
04/04/2005,1991.07
01/04/2005,1984.81
31/03/2005,1999.23
30/03/2005,2005.67
29/03/2005,1973.88
28/03/2005,1992.52
24/03/2005,1991.06
23/03/2005,1990.22
22/03/2005,1989.34
21/03/2005,2007.51
18/03/2005,2007.79
17/03/2005,2016.42
16/03/2005,2015.75
15/03/2005,2034.98
14/03/2005,2051.04
11/03/2005,2041.6
10/03/2005,2059.72
09/03/2005,2061.29
08/03/2005,2073.55
07/03/2005,2090.21
04/03/2005,2070.61
03/03/2005,2058.4
02/03/2005,2067.5
01/03/2005,2071.25
28/02/2005,2051.72
25/02/2005,2065.4
24/02/2005,2051.7
23/02/2005,2031.25
22/02/2005,2030.32
18/02/2005,2058.62
17/02/2005,2061.34
16/02/2005,2087.43
15/02/2005,2089.21
14/02/2005,2082.91
11/02/2005,2076.66
10/02/2005,2053.1
09/02/2005,2052.55
08/02/2005,2086.68
07/02/2005,2082.03
04/02/2005,2086.66
03/02/2005,2057.64
02/02/2005,2075.06
01/02/2005,2068.7
31/01/2005,2062.41
28/01/2005,2035.83
27/01/2005,2047.15
26/01/2005,2046.09
25/01/2005,2019.95
24/01/2005,2008.7
21/01/2005,2034.27
20/01/2005,2045.88
19/01/2005,2073.59
18/01/2005,2106.04
14/01/2005,2087.91
13/01/2005,2070.56
12/01/2005,2092.53
11/01/2005,2079.62
10/01/2005,2097.04
07/01/2005,2088.61
06/01/2005,2090
05/01/2005,2091.24
04/01/2005,2107.86
03/01/2005,2152.15
31/12/2004,2175.44
30/12/2004,2178.34
29/12/2004,2177
28/12/2004,2177.19
27/12/2004,2154.22
23/12/2004,2160.62
22/12/2004,2157.03
21/12/2004,2150.91
20/12/2004,2127.85
17/12/2004,2135.2
16/12/2004,2146.15
15/12/2004,2162.55
14/12/2004,2159.84
13/12/2004,2148.5
10/12/2004,2128.07
09/12/2004,2129.01
08/12/2004,2126.11
07/12/2004,2114.66
06/12/2004,2151.25
03/12/2004,2147.96
02/12/2004,2143.57
01/12/2004,2138.23
30/11/2004,2096.81
29/11/2004,2106.87
26/11/2004,2101.97
24/11/2004,2102.54
23/11/2004,2084.28
22/11/2004,2085.19
19/11/2004,2070.63
18/11/2004,2104.28
17/11/2004,2099.68
16/11/2004,2078.62
15/11/2004,2094.09
12/11/2004,2085.34
11/11/2004,2061.27
10/11/2004,2034.56
09/11/2004,2043.33
08/11/2004,2039.25
05/11/2004,2038.94
04/11/2004,2023.63
03/11/2004,2004.33
02/11/2004,1984.79
01/11/2004,1979.87
29/10/2004,1974.99
28/10/2004,1975.74
27/10/2004,1969.99
26/10/2004,1928.79
25/10/2004,1914.04
22/10/2004,1915.14
21/10/2004,1953.62
20/10/2004,1932.97
19/10/2004,1922.9
18/10/2004,1936.52
15/10/2004,1911.5
14/10/2004,1903.02
13/10/2004,1920.53
12/10/2004,1925.17
11/10/2004,1928.76
08/10/2004,1919.97
07/10/2004,1948.52
06/10/2004,1971.03
05/10/2004,1955.5
04/10/2004,1952.4
01/10/2004,1942.2
30/09/2004,1896.84
29/09/2004,1893.94
28/09/2004,1869.87
27/09/2004,1859.88
24/09/2004,1879.48
23/09/2004,1886.43
22/09/2004,1885.71
21/09/2004,1921.18
20/09/2004,1908.07
17/09/2004,1910.09
16/09/2004,1904.08
15/09/2004,1896.52
14/09/2004,1915.4
13/09/2004,1910.38
10/09/2004,1894.31
09/09/2004,1869.65
08/09/2004,1850.64
07/09/2004,1858.56
03/09/2004,1844.48
02/09/2004,1873.43
01/09/2004,1850.41
31/08/2004,1838.1
30/08/2004,1836.49
27/08/2004,1862.09
26/08/2004,1852.92
25/08/2004,1860.72
24/08/2004,1836.89
23/08/2004,1838.7
20/08/2004,1838.02
19/08/2004,1819.89
18/08/2004,1831.37
17/08/2004,1795.25
16/08/2004,1782.84
13/08/2004,1757.22
12/08/2004,1752.49
11/08/2004,1782.42
10/08/2004,1808.7
09/08/2004,1774.64
06/08/2004,1776.89
05/08/2004,1821.63
04/08/2004,1855.06
03/08/2004,1859.42
02/08/2004,1892.09
30/07/2004,1887.36
29/07/2004,1881.06
28/07/2004,1858.26
27/07/2004,1869.1
26/07/2004,1839.02
23/07/2004,1849.09
22/07/2004,1889.06
21/07/2004,1874.37
20/07/2004,1917.07
19/07/2004,1883.83
16/07/2004,1883.15
15/07/2004,1912.71
14/07/2004,1914.88
13/07/2004,1931.66
12/07/2004,1936.92
09/07/2004,1946.33
08/07/2004,1935.32
07/07/2004,1966.08
06/07/2004,1963.43
02/07/2004,2006.66
01/07/2004,2015.55
30/06/2004,2047.79
29/06/2004,2034.93
28/06/2004,2019.82
25/06/2004,2025.47
24/06/2004,2015.57
23/06/2004,2020.98
