Date,Last Price,Log Returns,Scaled Prices
2003-08-15,1702.01,-0.02178206124037073,167.11767882566645
2003-08-14,1700.34,-0.0009816745097434337,166.95370415827972
2003-08-13,1686.61,-0.008107633835903225,165.6055771024596
2003-08-12,1687.01,0.00023713399960553406,165.64485247189356
2003-08-11,1661.51,-0.015230903776299648,163.14104767047962
2003-08-08,1644.03,-0.010576282809564503,161.4247140262163
2003-08-07,1652.18,0.004945083358301073,162.2249496784329
2003-08-06,1652.68,0.00030258468063089545,162.27404389022536
2003-08-05,1673.5,0.012519028987637664,164.3183268692621
2003-08-04,1714.06,0.023947583727959573,168.300849329864
2003-08-01,1715.62,0.0009097059245080724,168.45402327065636
2003-07-31,1735.02,0.011244409388192479,170.35887868820265
2003-07-30,1720.91,-0.00816572002516502,168.9734400314203
2003-07-29,1731.37,0.006059781946084648,170.00049094211792
2003-07-28,1735.36,0.0023018820397347132,170.3922627522215
2003-07-25,1730.7,-0.0026889337217423587,169.93470469831607
2003-07-24,1701.42,-0.017062754432985952,167.05974765575138
2003-07-23,1719.18,0.010384236444843327,168.80357405861847
2003-07-22,1706.1,-0.007637368961947279,167.5192694781285
2003-07-21,1681.41,-0.014577336872587875,165.09499729981835
2003-07-18,1708.5,0.01598306544707081,167.7549216947322
2003-07-17,1698.02,-0.006152926190405292,166.72590701556285
2003-07-16,1747.97,0.028992248231866802,171.6304187736266
2003-07-15,1753.21,0.002993278787385772,172.14492611321123
2003-07-14,1754.82,0.0009178941531510648,172.30300947518288
2003-07-11,1733.93,-0.011975779100523169,170.25185330649518
2003-07-10,1715.86,-0.010476095798742983,168.47758849231673
2003-07-09,1747.46,0.018248892365277995,171.5803426775983
2003-07-08,1746.46,-0.0005724229675010187,171.48215425401347
2003-07-07,1720.71,-0.014853885705323661,168.95380234670333
2003-07-03,1663.46,-0.03383722584790754,163.33251509647013
2003-07-02,1678.73,0.009137784657645118,164.83185232461094
2003-07-01,1640.13,-0.023262048170907573,161.04177917423536
2003-06-30,1622.8,-0.010622454637069829,159.34017379350973
2003-06-27,1625.26,0.0015147506329108462,159.5817173155285
2003-06-26,1634.01,0.0053693133870588395,160.440866021896
2003-06-25,1602.66,-0.019372367547756602,157.36265894251068
